1.040884230083249928e+00
8.293335085379116567e-01
8.986352334557108357e-01
1.046047019717966542e+00
9.153022955879712708e-01
9.305260742716939815e-01
9.548975217404221949e-01
1.086517260086539149e+00
1.232023469879125477e+00
8.961348782048157435e-01
9.037256396281783122e-01
9.530261765567407117e-01
8.302331964606630699e-01
7.258319388453500220e-01
1.079785394278122368e+00
1.085149322852850595e+00
8.914558926262953209e-01
1.361561517720003778e+00
1.081496543596955018e+00
9.612381345207856587e-01
1.165690276471842424e+00
1.143013946184822549e+00
8.998754253268005376e-01
8.579491617335143205e-01
7.139946468831611659e-01
7.244099244971454743e-01
1.059253841261737383e+00
1.498784314522236594e+00
1.306646396372163288e+00
7.806256329210627953e-01
9.412082548263693837e-01
8.970753275451565090e-01
1.238098687900120565e+00
1.246190291071652467e+00
9.710782377208954097e-01
6.436140754181872703e-01
7.108344111954231215e-01
1.088753942819037368e+00
1.503308675534682282e+00
1.170677170283182633e+00
7.728164581109864262e-01
7.805715170038232120e-01
8.018654694661755400e-01
1.166971259641315983e+00
1.532305677981387504e+00
9.872093413780483884e-01
6.822739928657767239e-01
7.814346071327017418e-01
9.312588082295331082e-01
1.291483637151473962e+00
1.467802931254737819e+00
7.595126632597312133e-01
6.971891044616517208e-01
9.737736718709333328e-01
1.027742623486055606e+00
1.184263195784619471e+00
8.225130259898867369e-01
9.518650284262996086e-01
7.559089663991557240e-01
8.375345351381039416e-01
1.106991839748604489e+00
1.555847725170108165e+00
7.109778738592533731e-01
8.127784379584943597e-01
8.753480625745166943e-01
8.829318095827105584e-01
1.064216488807610883e+00
1.355493184169142218e+00
7.828356546664185789e-01
8.742995464294603947e-01
9.094415436002604158e-01
7.588888704480055702e-01
1.029446799762377296e+00
1.335718763287392141e+00
9.685116584536760387e-01
9.105160084366941131e-01
8.828292546330801516e-01
9.156838306620904699e-01
9.858793308275612954e-01
1.135363882374280875e+00
8.860565318755287967e-01
1.103274880042326433e+00
7.817192633927093626e-01
8.531602125281042559e-01
9.432778132538685023e-01
1.152508265520469033e+00
1.344544991247224930e+00
7.990185038522951144e-01
8.456413121867923932e-01
8.561955736915485282e-01
1.040246501925865541e+00
1.058581816804445186e+00
1.207990460869621252e+00
7.280205198928119126e-01
8.714223502561775359e-01
9.044630759411905752e-01
9.365465077384037551e-01
1.221847900781435126e+00
1.190539260527719856e+00
7.814935640208433565e-01
8.882186140286636444e-01
7.404181005357716172e-01
9.487575075270814340e-01
1.381364584025882802e+00
1.162009364189673821e+00
6.766334804796464431e-01
9.206885830342906862e-01
8.655007671752175114e-01
8.896293461093783828e-01
1.216390505912060993e+00
1.393558297160936821e+00
6.683726484836134407e-01
9.554530892275192588e-01
5.891239229746421113e-01
8.668114420225716543e-01
1.418662516687108299e+00
9.344226947999978439e-01
9.119364518415523646e-01
1.056137821662064047e+00
9.725172127685868251e-01
9.159159533164383804e-01
9.156872080650684254e-01
1.126165600453987503e+00
1.069961526817202913e+00
8.500836197532805061e-01
8.837466794387405233e-01
9.448595221110914766e-01
9.360176372553030699e-01
1.031754282959367996e+00
1.023935998829028415e+00
1.134327469196175331e+00
9.040372382011760966e-01
9.363657515417840305e-01
9.009724129106284618e-01
8.127505091170352802e-01
9.371350993325349155e-01
1.081317106124748184e+00
1.017168040326179357e+00
8.183573750690831261e-01
8.384463142753983966e-01
8.689327772969551722e-01
8.428942408807881259e-01
9.841974935596006224e-01
1.192873993079319517e+00
1.193651635993516980e+00
