-0.00689697;0.272095;0.720703;
-0.0213013;0.352112;0.7453;
-0.046814;0.43512;0.799805;
-0.0872192;0.452515;0.833435;
-0.127441;0.458374;0.843018;
-0.139221;0.404724;0.836243;
-0.0777588;0.34613;0.830444;
0.00134277;0.333374;0.809814;
-0.0292969;0.304626;0.773926;
-0.0748291;0.328064;0.767883;
-0.0244751;0.380066;0.766296;
0.0910645;0.391907;0.784363;
0.110474;0.328064;0.803894;
0.0834961;0.30542;0.828369;
0.0424805;0.361145;0.862427;
-0.0032959;0.391663;0.874023;
0.0253906;0.409851;0.905762;
0.0827637;0.405457;0.93988;
0.041626;0.312195;0.936462;
0.026062;0.277893;0.974548;
0.00866699;0.320801;0.995422;
0.0689087;0.35675;1.06299;
0.120056;0.376465;1.11298;
0.0384521;0.327271;1.11316;
-0.0498047;0.33252;1.08496;
-0.12323;0.361023;1.01862;
-0.142273;0.405884;0.952576;
-0.152832;0.348145;0.874451;
-0.106873;0.262695;0.792847;
0.0134888;0.199768;0.759644;
0.134033;0.189392;0.769165;
0.146301;0.180237;0.832458;
0.0205688;0.194641;0.877258;
-0.0985107;0.210815;0.890503;
-0.163696;0.195312;0.871765;
-0.126892;0.187378;0.850952;
-0.0846558;0.169678;0.83783;
-0.0111694;0.144348;0.817505;
0.0327759;0.130493;0.806885;
0.0438232;0.108093;0.790283;
0.0531006;0.152222;0.815491;
0.0101929;0.175171;0.824585;
0.065918;0.230103;0.855835;
0.103394;0.257629;0.865356;
0.0608521;0.213135;0.875854;
0.0287476;0.209534;0.890503;
0.0435791;0.226074;0.907288;
0.0983276;0.206299;0.953674;
0.108154;0.157654;0.980469;
0.0645142;0.131042;1.00897;
-0.00946045;0.183411;1.04169;
-0.0448608;0.304382;1.0813;
-0.0206909;0.343079;1.10986;
0.0753174;0.313049;1.1015;
0.123535;0.282654;1.08105;
0.098999;0.250122;1.08276;
-0.100159;0.250244;1.05237;
-0.303894;0.261108;0.964233;
-0.31897;0.285889;0.829102;
-0.128418;0.332336;0.758545;
0.0391235;0.335449;0.765869;
0.0836792;0.269165;0.783875;
0.0286255;0.218018;0.803833;
-0.0462646;0.20929;0.835876;
-0.0516357;0.270447;0.884644;
-0.0460815;0.359741;0.9198;
-0.0401001;0.403809;0.924316;
-0.0489502;0.331726;0.88916;
-0.0354004;0.263855;0.828979;
0.0179443;0.276367;0.793213;
0.0700073;0.302246;0.784119;
0.0897827;0.303162;0.768188;
0.0662231;0.259949;0.76416;
0.052124;0.249695;0.772156;
0.166016;0.297058;0.816406;
0.239929;0.31543;0.869568;
0.149353;0.243896;0.892822;
0.0517578;0.235718;0.895935;
0.0189209;0.28772;0.936401;
0.107056;0.345703;0.991333;
0.172485;0.351257;1.03418;
0.0840454;0.249146;1.04248;
-0.00701904;0.228699;1.05048;
-0.0101318;0.322083;1.04663;
0.123047;0.399353;1.06091;
0.18512;0.381287;1.05981;
0.108765;0.256409;1.03821;
-0.0533447;0.19104;1.00885;
-0.175232;0.194214;0.966248;
-0.122131;0.241699;0.8974;
0.00897217;0.22937;0.84021;
0.0730591;0.137817;0.793579;
0.102478;0.0806274;0.783875;
0.0896606;0.109802;0.805359;
0.0765991;0.168518;0.840454;
0.0686035;0.184937;0.857178;
0.000610352;0.103882;0.832214;
-0.0515137;0.0482178;0.798645;
-0.0154419;0.0812988;0.797668;
0.0760498;0.144226;0.791809;
0.161011;0.180725;0.775452;
0.188477;0.16394;0.763733;
0.198669;0.142334;0.767029;
0.171692;0.157776;0.822083;
0.148682;0.22699;0.87439;
0.135986;0.265991;0.890381;
0.119019;0.236816;0.885864;
0.109314;0.202271;0.895813;
0.143127;0.19043;0.934814;
0.196289;0.174072;0.963318;
0.194214;0.155334;0.972046;
0.16095;0.174255;1.00183;
0.112122;0.214172;1.01672;
0.055603;0.215027;1.01221;
0.0663452;0.233215;1.00049;
0.151917;0.29834;1.00739;
0.126709;0.291504;1.00494;
0.0463867;0.27655;1.0094;
-0.0609131;0.268616;0.983154;
-0.159607;0.270691;0.920654;
-0.144775;0.280273;0.839478;
-0.0336304;0.278198;0.768127;
0.0770264;0.269653;0.736755;
0.144836;0.270142;0.749146;
0.161316;0.284668;0.774292;
0.0874023;0.284241;0.792664;
0.0299072;0.302795;0.81427;
0.0368652;0.361511;0.829651;
0.0675659;0.381897;0.848877;
0.0685425;0.34137;0.864319;
0.020874;0.303589;0.845764;
0.00585938;0.310669;0.847351;
0.00634766;0.315247;0.839233;
0.0558472;0.295471;0.810974;
0.117615;0.296082;0.790161;
0.161316;0.343628;0.785645;
0.163513;0.389954;0.811523;
0.135315;0.410889;0.827271;
0.117432;0.415039;0.848083;
0.103333;0.416138;0.854065;
0.110107;0.445251;0.877686;
0.139832;0.440308;0.904053;
0.17395;0.393738;0.932983;
0.16748;0.362061;0.965576;
0.107971;0.348938;0.98822;
0.103699;0.354248;1.00909;
0.146973;0.368347;1.04834;
0.12207;0.31012;1.09467;
-0.00878906;0.257202;1.08881;
-0.159668;0.236328;1.00702;
-0.210876;0.210632;0.880981;
-0.0888062;0.245422;0.767456;
0.0932617;0.247925;0.773071;
0.11145;0.187561;0.803711;
0.0725098;0.169556;0.843872;
0.0289307;0.226501;0.898193;
-0.0112915;0.264587;0.921326;
-0.0526733;0.270996;0.934998;
-0.0924072;0.296814;0.914551;
-0.116211;0.280273;0.872803;
-0.0848389;0.249573;0.828796;
0.00170898;0.231995;0.792419;
0.0783081;0.234802;0.807129;
0.0817261;0.23938;0.816772;
0.034668;0.219055;0.831238;
0.00231934;0.21051;0.833618;
0.0374146;0.249817;0.840576;
0.0734863;0.289612;0.858154;
0.0922852;0.343323;0.890076;
0.0543823;0.325378;0.902893;
0.00341797;0.28833;0.895569;
-0.0126343;0.289185;0.896545;
0.0213623;0.30481;0.89856;
0.0799561;0.33667;0.915771;
0.0891113;0.342102;0.941711;
0.0302124;0.309387;0.978943;
-0.0497437;0.29071;0.985718;
-0.0543823;0.339111;0.992249;
-0.019165;0.380615;0.986328;
0.0211792;0.353333;0.969482;
0.0704956;0.336731;0.970032;
0.0724487;0.310608;0.998352;
-0.0491333;0.303955;0.986572;
-0.151001;0.330505;0.969299;
-0.166809;0.340332;0.921082;
-0.0778198;0.314575;0.887329;
0.00201416;0.277161;0.85321;
0.00366211;0.246094;0.822754;
-0.0102539;0.244934;0.814148;
-0.0127563;0.305786;0.800659;
-0.000549316;0.337219;0.799683;
0.0326538;0.344055;0.799561;
0.0618286;0.341919;0.79718;
0.0736694;0.325562;0.80365;
0.0653687;0.313416;0.803162;
0.0518799;0.301208;0.793762;
0.0634155;0.279175;0.791016;
0.0807495;0.275757;0.788086;
0.0701294;0.284912;0.788391;
0.0826416;0.305481;0.812988;
0.0584717;0.326904;0.833496;
0.0703735;0.3172;0.863586;
0.0727539;0.318542;0.870239;
0.0922241;0.357849;0.899841;
0.101807;0.403625;0.923218;
0.110229;0.391724;0.957153;
0.0784912;0.359741;0.976562;
0.0426025;0.348633;1.01227;
-0.0141602;0.362305;1.02924;
0.00390625;0.338257;1.01575;
0.142273;0.280396;0.994141;
0.225403;0.243408;1.00922;
0.158203;0.19812;1.03369;
0.00402832;0.227051;1.05695;
-0.159241;0.271179;1.02429;
-0.218994;0.287598;0.950562;
-0.122559;0.25293;0.882202;
-0.00543213;0.163513;0.831177;
0.0735474;0.110901;0.803894;
0.0873413;0.114685;0.797791;
0.0491943;0.166443;0.82373;
0.0020752;0.208313;0.850586;
-0.0487061;0.199158;0.864075;
-0.0871582;0.179504;0.865601;
-0.143372;0.156677;0.861694;
-0.149048;0.188293;0.854858;
-0.0983276;0.210876;0.856506;
-0.0769043;0.18689;0.842834;
-0.0546265;0.176941;0.829529;
-0.0410767;0.200012;0.826294;
-0.00836182;0.246399;0.8349;
0.0107422;0.267639;0.854553;
-0.0098877;0.281982;0.869629;
0;0.313416;0.865173;
0.032959;0.322998;0.873047;
0.0385132;0.287598;0.882263;
0.0623779;0.277893;0.905396;
0.0516968;0.266846;0.933838;
0.0352173;0.273315;0.96814;
0.0297241;0.268494;1.01721;
0.0457153;0.274536;1.0473;
0.0533447;0.271667;1.08337;
0.00469971;0.264465;1.10419;
-0.0310059;0.307922;1.10767;
-0.0178833;0.36145;1.11426;
0.000976562;0.358154;1.11993;
-0.0929565;0.346924;1.10657;
-0.242432;0.346619;1.02118;
-0.313477;0.319763;0.891663;
-0.218628;0.323059;0.809692;
-0.118408;0.30249;0.759705;
-0.0601807;0.257202;0.717712;
-0.00244141;0.224243;0.700012;
0.0535278;0.234436;0.719604;
0.0615845;0.248108;0.769897;
0.0480957;0.268311;0.829773;
-0.00646973;0.262939;0.854553;
-0.0453491;0.231995;0.874878;
-0.0932617;0.211548;0.869324;
-0.0985718;0.249817;0.856812;
-0.055603;0.277344;0.833801;
0.00390625;0.259033;0.799011;
0.0552979;0.23584;0.790588;
0.114197;0.217773;0.793945;
0.118835;0.226807;0.803833;
0.112671;0.264343;0.824097;
0.0906982;0.30304;0.841187;
0.0924683;0.311401;0.875122;
0.0437622;0.26825;0.882019;
0.0205688;0.235352;0.885315;
0.0215454;0.249756;0.908264;
0.0199585;0.320984;0.924316;
0.0213013;0.335144;0.939636;
0.0159912;0.326965;0.94104;
0.0764771;0.302429;0.958191;
0.127075;0.275879;1.01837;
0.131653;0.248596;1.09528;
0.00244141;0.239685;1.16931;
-0.218018;0.28949;1.17133;
-0.361389;0.316101;1.08514;
-0.292114;0.288147;0.960022;
-0.127991;0.250488;0.823486;
0.0634766;0.155945;0.811157;
0.0806885;0.0979004;0.833496;
-0.0133667;0.0790405;0.878113;
-0.079895;0.118042;0.939453;
-0.178223;0.157532;0.964478;
-0.213013;0.221863;0.983398;
-0.175964;0.261658;0.979248;
-0.133667;0.230164;0.938538;
-0.110229;0.155212;0.887146;
-0.0889282;0.104797;0.859253;
-0.0737915;0.0949707;0.841492;
-0.0195923;0.110901;0.829285;
0.0494995;0.12384;0.829834;
0.0943604;0.107666;0.83136;
0.0940552;0.100464;0.854919;
0.0303955;0.123596;0.883972;
-0.0283203;0.156921;0.904419;
-0.0391235;0.172729;0.902466;
0.00457764;0.176086;0.885986;
0.0183716;0.152832;0.874756;
0.0330811;0.140381;0.85968;
0.0594482;0.124329;0.868469;
0.0840454;0.12561;0.915833;
0.0437012;0.149597;0.958069;
0.00616455;0.184204;0.997681;
-0.0216675;0.209412;1.04199;
-0.0322876;0.212219;1.07935;
-0.0623169;0.210632;1.10925;
-0.111694;0.243225;1.10809;
-0.114075;0.328186;1.10437;
-0.085144;0.361572;1.10309;
-0.0979004;0.362854;1.08173;
-0.16394;0.33783;1.03058;
-0.22937;0.322754;0.956482;
-0.229492;0.325806;0.893616;
-0.188538;0.340088;0.839905;
-0.129028;0.299072;0.797119;
-0.0914307;0.223389;0.765747;
-0.0567627;0.204529;0.772156;
-0.0686646;0.255981;0.803223;
-0.05896;0.322144;0.837341;
-0.0631104;0.352112;0.849792;
-0.0836182;0.303833;0.845703;
-0.0812988;0.239441;0.838196;
-0.0963745;0.221802;0.836975;
-0.0706177;0.250366;0.824646;
-0.0151367;0.278381;0.805847;
0.0339966;0.261292;0.789124;
0.0554199;0.23468;0.791565;
0.0680542;0.242188;0.80658;
0.0791016;0.265381;0.827148;
0.0598145;0.263;0.847595;
0.00793457;0.275085;0.856506;
-0.00756836;0.31366;0.872559;
-0.00292969;0.354797;0.875671;
0.0507812;0.363525;0.89978;
0.120789;0.348145;0.908386;
0.136963;0.307312;0.939392;
0.120483;0.292053;1.00208;
0.0352783;0.27179;1.07196;
0.055542;0.278076;1.14923;
0.0758667;0.258545;1.2121;
-0.0143433;0.24176;1.23352;
-0.188232;0.256897;1.1684;
-0.272156;0.271851;1.06726;
-0.222717;0.279846;0.934448;
-0.110107;0.259705;0.837341;
-0.0723877;0.228882;0.753784;
-0.039856;0.194885;0.708557;
-0.00146484;0.150269;0.699707;
0.0228882;0.0874023;0.715088;
0.0700073;0.0637207;0.732971;
0.13147;0.129395;0.788452;
0.118225;0.148499;0.844238;
0.0223999;0.168152;0.872009;
-0.0491943;0.219788;0.907166;
-0.137207;0.197754;0.904053;
-0.209534;0.175537;0.877747;
-0.17572;0.18988;0.841675;
-0.088501;0.242249;0.823059;
-0.0612793;0.21637;0.815674;
-0.0640869;0.160156;0.799133;
-0.0393066;0.146606;0.785889;
-0.0247803;0.191345;0.81781;
-0.0219116;0.252441;0.846436;
-0.0317383;0.287842;0.881531;
-0.046936;0.302124;0.919556;
-0.0828247;0.299011;0.963318;
-0.113159;0.286438;1.00671;
-0.123596;0.283081;1.05066;
-0.133911;0.33075;1.0708;
-0.155334;0.359375;1.10461;
-0.153931;0.376709;1.09833;
-0.0747681;0.392395;1.09528;
-0.00384521;0.408508;1.12427;
-0.0230103;0.385376;1.1698;
-0.186401;0.384338;1.16211;
-0.356689;0.368958;1.08496;
-0.423157;0.346802;0.938354;
-0.296082;0.348022;0.813416;
-0.154541;0.325867;0.733215;
-0.0819092;0.250488;0.694275;
-0.0661621;0.213867;0.677002;
-0.0689087;0.266357;0.715271;
-0.0723267;0.326111;0.781006;
-0.0936279;0.355286;0.833435;
-0.13623;0.369934;0.871094;
-0.206238;0.355469;0.865479;
-0.240356;0.327332;0.833008;
-0.202515;0.317993;0.793213;
-0.130188;0.307251;0.764099;
-0.0784912;0.274902;0.73761;
-0.0418091;0.260681;0.717346;
-0.0106201;0.265137;0.691284;
0.034668;0.272705;0.707642;
0.0194092;0.281006;0.756409;
-0.0267334;0.295837;0.799805;
-0.0803833;0.320984;0.83197;
-0.115051;0.326477;0.869019;
-0.116882;0.33429;0.905945;
-0.0963745;0.349121;0.970093;
-0.146667;0.359619;1.01544;
-0.206482;0.380737;1.05829;
-0.22229;0.43573;1.08972;
-0.124268;0.470459;1.11188;
-0.0579224;0.455139;1.17279;
-0.14563;0.426819;1.20227;
-0.319031;0.434143;1.1701;
-0.435242;0.469299;1.09039;
-0.410522;0.510315;0.965942;
-0.304199;0.550964;0.858337;
-0.217407;0.4151;0.757996;
-0.115173;0.271851;0.671814;
-0.038269;0.188232;0.658997;
-0.0557251;0.210327;0.684753;
-0.120544;0.305481;0.70813;
-0.162476;0.414612;0.742737;
-0.196045;0.486755;0.784485;
-0.262939;0.406067;0.778076;
-0.294983;0.281067;0.763;
-0.277405;0.191101;0.780029;
-0.256348;0.193237;0.78717;
-0.214661;0.252441;0.803162;
-0.187073;0.292725;0.835571;
-0.178345;0.296753;0.854797;
-0.194641;0.276978;0.875671;
-0.267151;0.285034;0.871338;
-0.281616;0.309692;0.915527;
-0.274719;0.424316;0.942322;
-0.296997;0.459106;0.927246;
-0.308472;0.437744;0.884521;
-0.290161;0.389343;0.846863;
-0.326721;0.372131;0.849731;
-0.356262;0.357117;0.82782;
-0.343262;0.31427;0.82019;
-0.314453;0.398804;0.830017;
-0.222656;0.446533;0.928223;
-0.26123;0.47522;0.977478;
-0.365601;0.48999;0.975342;
-0.456238;0.467407;0.949829;
-0.461548;0.425354;0.92395;
-0.414612;0.409912;0.912292;
-0.36145;0.390381;0.888245;
-0.270142;0.357788;0.860962;
-0.226562;0.34729;0.826355;
-0.191284;0.419739;0.819092;
-0.172058;0.488647;0.832825;
-0.192322;0.50238;0.817383;
-0.17749;0.49054;0.804504;
-0.138733;0.477173;0.789917;
-0.108826;0.477234;0.797363;
-0.133301;0.459961;0.792297;
-0.138672;0.44397;0.780029;
-0.172363;0.463806;0.744629;
-0.184875;0.492188;0.730713;
-0.166565;0.534302;0.721069;
-0.143555;0.617004;0.700256;
-0.138916;0.623901;0.676758;
-0.150208;0.60675;0.666504;
-0.149475;0.607605;0.662659;
-0.121887;0.618896;0.6745;
-0.135437;0.651123;0.688416;
-0.156555;0.716858;0.731812;
-0.20166;0.802856;0.76416;
-0.240967;0.846924;0.810425;
-0.245178;0.889526;0.837646;
-0.245911;0.864746;0.844604;
-0.25238;0.849792;0.824402;
-0.230957;0.868469;0.826111;
-0.256042;0.887817;0.817078;
-0.308228;0.888;0.803955;
-0.335632;0.849854;0.764221;
-0.33313;0.802368;0.675903;
-0.236938;0.706543;0.594299;
-0.164612;0.580261;0.523254;
-0.129517;0.501465;0.508484;
-0.131836;0.494385;0.525696;
-0.171143;0.531494;0.575623;
-0.207275;0.579041;0.61145;
-0.230957;0.638855;0.639648;
-0.244141;0.659973;0.68457;
-0.27301;0.664856;0.680359;
-0.271423;0.642334;0.666565;
-0.245972;0.617065;0.654907;
-0.215271;0.599426;0.63092;
-0.172546;0.59314;0.607422;
-0.163025;0.593201;0.59491;
-0.166199;0.601746;0.602844;
-0.170593;0.614929;0.604919;
-0.174194;0.618408;0.605408;
-0.141602;0.612671;0.586914;
-0.103088;0.588867;0.571594;
-0.0861206;0.563782;0.569824;
-0.106445;0.566406;0.586853;
-0.135254;0.593445;0.622437;
-0.16272;0.655823;0.659058;
-0.161682;0.776855;0.692688;
-0.180359;0.883423;0.728455;
-0.216492;0.92688;0.757019;
-0.259094;0.92511;0.759705;
-0.243164;0.910156;0.760864;
-0.226135;0.940369;0.771973;
-0.233826;0.966553;0.786743;
-0.322693;0.975952;0.767273;
-0.364929;0.938293;0.714294;
-0.326111;0.905334;0.630493;
-0.210449;0.815247;0.534607;
-0.154724;0.71582;0.456848;
-0.150208;0.619934;0.406555;
-0.139648;0.607056;0.392761;
-0.109924;0.698792;0.394104;
-0.100159;0.824585;0.432556;
-0.123596;0.866699;0.474609;
-0.167969;0.8396;0.515991;
-0.228516;0.787842;0.53363;
-0.265381;0.7323;0.539917;
-0.259583;0.68988;0.54248;
-0.234192;0.66156;0.550049;
-0.196594;0.645996;0.544373;
-0.163818;0.632996;0.535828;
-0.121582;0.650024;0.515747;
-0.0811768;0.683899;0.527344;
-0.0625;0.726013;0.548767;
-0.0788574;0.771362;0.57135;
-0.125;0.837585;0.58197;
-0.138855;0.876221;0.602173;
-0.132446;0.87616;0.619934;
-0.108337;0.87262;0.631836;
-0.115417;0.902283;0.646729;
-0.164307;0.927979;0.663391;
-0.222351;0.942993;0.695312;
-0.211609;0.941467;0.70105;
-0.159424;0.916138;0.70575;
-0.15155;0.927856;0.742798;
-0.287598;0.978088;0.778137;
-0.437012;1.01953;0.798462;
-0.480896;0.958252;0.739014;
-0.361938;0.77832;0.633545;
-0.24823;0.601318;0.516174;
-0.139709;0.476135;0.451965;
-0.103271;0.498718;0.424377;
-0.0831909;0.581543;0.453369;
-0.138184;0.683167;0.494385;
-0.194946;0.716125;0.526978;
-0.211731;0.697876;0.536743;
-0.215393;0.652344;0.540222;
-0.219727;0.632019;0.551758;
-0.228638;0.659241;0.579834;
-0.234985;0.725403;0.608582;
-0.264038;0.796753;0.608276;
-0.266541;0.814392;0.594482;
-0.253296;0.814331;0.576843;
-0.236145;0.789307;0.555359;
-0.209961;0.757141;0.525879;
-0.182556;0.730286;0.498779;
-0.166809;0.731873;0.494141;
-0.15448;0.761536;0.502869;
-0.13739;0.78772;0.53125;
-0.150879;0.791382;0.542786;
-0.178284;0.80542;0.562744;
-0.219238;0.850586;0.610107;
-0.209534;0.914856;0.653809;
-0.163879;0.979431;0.705688;
-0.12616;1.05042;0.755493;
-0.149536;1.0863;0.814209;
-0.316467;1.08069;0.824768;
-0.39447;1.04041;0.763062;
-0.343201;0.908508;0.687439;
-0.246033;0.772583;0.580261;
-0.174988;0.625977;0.485779;
-0.134155;0.496826;0.444214;
-0.10907;0.496948;0.427246;
-0.0499878;0.589844;0.45752;
-0.0184326;0.662659;0.510376;
-0.0357056;0.687622;0.549072;
-0.0529175;0.717407;0.557068;
-0.0721436;0.733521;0.578369;
-0.0647583;0.753601;0.599915;
-0.0797729;0.737976;0.627258;
-0.107666;0.707886;0.62793;
-0.0877686;0.695496;0.619629;
-0.0408936;0.68988;0.613831;
0.00665283;0.668762;0.597656;
0.0794678;0.658386;0.588501;
0.118958;0.673767;0.582214;
0.121582;0.695007;0.582886;
0.0967407;0.709961;0.598511;
0.0791626;0.741211;0.61261;
0.0633545;0.774353;0.620056;
0.0637207;0.790283;0.627014;
0.0830078;0.791382;0.644775;
0.083374;0.791687;0.663513;
0.0861816;0.785461;0.693848;
0.101807;0.771729;0.718201;
0.102417;0.776978;0.755066;
0.0512085;0.820984;0.801025;
-0.0581055;0.892273;0.842285;
-0.160339;0.942505;0.832153;
-0.151123;0.863586;0.761536;
-0.0444946;0.719299;0.661072;
0.0372314;0.579407;0.597107;
0.0687866;0.477783;0.580811;
0.0527344;0.457886;0.585083;
0.0440063;0.489624;0.609497;
0.0375366;0.571594;0.643372;
0.0180054;0.623474;0.692322;
-0.0419312;0.656555;0.717834;
-0.107849;0.671997;0.728027;
-0.129272;0.657288;0.704651;
-0.0628052;0.626343;0.664795;
0.00238037;0.593567;0.63324;
0.0310669;0.549133;0.609619;
0.0484009;0.526306;0.612549;
0.0733643;0.58252;0.621582;
0.0808105;0.651184;0.637146;
0.0730591;0.677002;0.643311;
0.103394;0.670715;0.649292;
0.140198;0.66272;0.651306;
0.124878;0.665344;0.669739;
0.108643;0.695679;0.701355;
0.0925293;0.730164;0.734253;
0.065979;0.739746;0.771973;
0.0440674;0.759399;0.778564;
0.0615234;0.794739;0.797791;
0.101318;0.824341;0.833923;
0.107422;0.832581;0.817627;
0.0661011;0.793762;0.778809;
0.0219116;0.81842;0.763184;
-0.0443726;0.829834;0.762024;
-0.0678711;0.767212;0.708801;
0.0178223;0.678589;0.649536;
0.119934;0.62915;0.603271;
0.124878;0.579224;0.574585;
0.104919;0.598999;0.548523;
0.117981;0.637817;0.556458;
0.138855;0.663452;0.568115;
0.125916;0.656799;0.591309;
0.105774;0.618103;0.607605;
0.0874023;0.570129;0.610657;
0.138794;0.557251;0.63501;
0.187683;0.546875;0.650146;
0.192017;0.500183;0.651917;
0.167542;0.46405;0.638733;
0.176819;0.470093;0.619019;
0.188721;0.497498;0.61792;
0.203857;0.504639;0.607788;
0.216919;0.491272;0.580261;
0.249084;0.487244;0.557983;
0.276062;0.508057;0.541687;
0.3255;0.542175;0.557495;
0.322815;0.567078;0.569397;
0.292786;0.539856;0.577942;
0.280945;0.526428;0.569458;
0.326111;0.525208;0.5849;
0.336609;0.510376;0.593262;
0.318054;0.496155;0.609619;
0.300354;0.537903;0.617188;
0.308533;0.613525;0.631531;
0.302185;0.631042;0.648193;
0.293335;0.605042;0.65625;
0.308655;0.552856;0.680725;
0.342773;0.53656;0.693359;
0.380676;0.579102;0.718628;
0.361023;0.653931;0.717773;
0.205261;0.760132;0.767578;
-0.0255737;0.875122;0.824219;
-0.109558;0.947937;0.828186;
-0.0272217;0.935791;0.743408;
0.00848389;0.824768;0.705383;
-0.0602417;0.766418;0.663269;
-0.0224609;0.79071;0.66803;
0.0358887;0.822937;0.669434;
0.0238037;0.806091;0.685669;
-0.0220337;0.761353;0.676941;
-0.0430908;0.695007;0.672974;
-0.00463867;0.641296;0.641724;
0.0992432;0.578979;0.618774;
0.165344;0.554871;0.608459;
0.142334;0.537781;0.638428;
0.0455322;0.548035;0.658875;
0.034729;0.597229;0.69165;
0.115479;0.678406;0.703552;
0.154175;0.661621;0.677002;
0.142578;0.568542;0.630127;
0.127808;0.517029;0.610291;
0.132141;0.527039;0.629456;
0.103027;0.554382;0.639648;
0.0927124;0.548401;0.627014;
0.142212;0.581787;0.609131;
0.190491;0.610657;0.612427;
0.210449;0.616638;0.616211;
0.213074;0.585632;0.599182;
0.191284;0.556091;0.612427;
0.161926;0.57074;0.657654;
0.132263;0.618408;0.696167;
0.120911;0.660278;0.735718;
0.121155;0.709595;0.769043;
0.0966187;0.743958;0.781921;
0.0535889;0.764587;0.776123;
0.0641479;0.777893;0.765259;
0.128418;0.765259;0.729797;
0.127686;0.715027;0.705627;
0.0661621;0.683716;0.725342;
0.00238037;0.737061;0.738464;
-0.0317383;0.777588;0.733459;
-0.0261841;0.788086;0.697754;
0.00708008;0.780334;0.671814;
0.0376587;0.74353;0.638733;
0.0810547;0.708801;0.607971;
0.109375;0.679871;0.604614;
0.119263;0.674255;0.596375;
0.125427;0.670227;0.608643;
0.110229;0.672241;0.632568;
0.0639648;0.654846;0.656799;
0.065979;0.644104;0.676086;
0.0755615;0.613037;0.680115;
0.0917358;0.546509;0.682983;
0.0931396;0.511841;0.675171;
0.0991821;0.521667;0.653687;
0.134766;0.545837;0.64624;
0.162292;0.560242;0.624939;
0.170776;0.567322;0.618103;
0.18689;0.589783;0.611084;
0.192993;0.60498;0.637756;
0.179626;0.594666;0.650574;
0.171509;0.589722;0.662598;
0.196289;0.591309;0.676025;
0.206116;0.578125;0.683838;
0.210632;0.56366;0.678589;
0.216003;0.564392;0.675903;
0.205688;0.595642;0.68811;
0.176208;0.605957;0.714233;
0.171814;0.608337;0.737915;
0.223083;0.574524;0.74762;
0.252197;0.546509;0.759766;
0.251038;0.585022;0.80603;
0.13269;0.698792;0.864136;
-0.0200806;0.794067;0.891357;
